format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.pow_eq_two_pi_I_inv_smul_circleIntegral_of_spectralRadius_toReal_lt	NumStability.Analysis.MatrixPowersBaiDemmelGu	NumStability.Analysis.LinearOperators.MatrixPowers.BaiDemmelGu.StabilityRadius	move_reusable	theorem	public	NumStability.pow_eq_two_pi_I_inv_smul_circleIntegral_of_spectralRadius_toReal_lt	282
NumStability.pow_eq_unitary_conj	NumStability.Analysis.MatrixPowersSchur	NumStability.Analysis.LinearOperators.MatrixPowers.ExactNormBounds.Schur	move_reusable	theorem	public	NumStability.pow_eq_unitary_conj	93
NumStability.pow_eq_zero_of_unitCircleStabilityRadius_eq_one	NumStability.Analysis.MatrixPowersBaiDemmelGu	NumStability.Analysis.LinearOperators.MatrixPowers.BaiDemmelGu.StabilityRadius	move_reusable	theorem	public	NumStability.pow_eq_zero_of_unitCircleStabilityRadius_eq_one	458
NumStability.pow_self_le_four_mul	NumStability.Algorithms.MatrixPowersJordan	NumStability.Analysis.LinearOperators.MatrixPowers.JordanScaling.RealJordan	move_reusable	theorem	public	NumStability.pow_self_le_four_mul	59
NumStability.pow_smul_resolvent_differentiableOn	NumStability.Analysis.ResolventFunctionalCalculus	NumStability.Analysis.FunctionalCalculus.Resolvent.Analyticity	move_reusable	theorem	public	NumStability.pow_smul_resolvent_differentiableOn	135
NumStability.powerBound_exp_mul_dim_of_spijker	NumStability.Analysis.MatrixPowersKreissSpijker	NumStability.Analysis.LinearOperators.MatrixPowers.Spijker.KreissBridge	move_reusable	theorem	public	NumStability.powerBound_exp_mul_dim_of_spijker	575
NumStability.powerBound_exp_mul_dim_proved	NumStability.Analysis.MatrixPowersSpijkerClosure	NumStability.Analysis.MatrixPowersSpijkerClosure	retain_historical	theorem	public	NumStability.powerBound_exp_mul_dim_proved	27
NumStability.powerBound_matrixPowerNormSup	NumStability.Analysis.MatrixPowersKreiss	NumStability.Analysis.LinearOperators.MatrixPowers.Kreiss.ResolventBound	move_reusable	theorem	public	NumStability.powerBound_matrixPowerNormSup	246
NumStability.powerBound_nonneg	NumStability.Analysis.MatrixPowersKreiss	NumStability.Analysis.LinearOperators.MatrixPowers.Kreiss.ResolventBound	move_reusable	theorem	public	NumStability.powerBound_nonneg	73
NumStability.primaryBasis	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	definition	public	NumStability.primaryBasis	216
NumStability.primaryBasisFin	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	definition	public	NumStability.primaryBasisFin	231
NumStability.primaryDiagBlock	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	definition	public	NumStability.primaryDiagBlock	323
NumStability.primaryDiagBlock_eq	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	theorem	public	NumStability.primaryDiagBlock_eq	332
NumStability.pseudospectralRadiusLt_forces_gt	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectralRadiusLt_forces_gt	181
NumStability.pseudospectralRadiusLt_mono	NumStability.Algorithms.MatrixPowersPseudospectral	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.Definitions	move_reusable	theorem	public	NumStability.pseudospectralRadiusLt_mono	61
NumStability.pseudospectralRadius_ge_entrywiseSum	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectralRadius_ge_entrywiseSum	303
NumStability.pseudospectralRadius_ge_first_order	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectralRadius_ge_first_order	235
NumStability.pseudospectralRadius_gt_entrywiseSum	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectralRadius_gt_entrywiseSum	348
NumStability.pseudospectralRadius_outward_growth_point	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectralRadius_outward_growth_point	153
NumStability.pseudospectralRadius_reciprocalCondNumber_growth	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectralRadius_reciprocalCondNumber_growth	382
NumStability.pseudospectral_gap	NumStability.Algorithms.MatrixPowersPseudospectral	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.PseudospectralPackaging	move_source	theorem	public	NumStability.pseudospectral_gap	74
NumStability.pseudospectrumModulusSet_mono	NumStability.Algorithms.MatrixPowersPseudospectral	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.Definitions	move_reusable	theorem	public	NumStability.pseudospectrumModulusSet_mono	54
NumStability.pseudospectrum_in_unit_disc_of_pseudospectralRadiusLt	NumStability.Algorithms.MatrixPowersPseudospectralCriterion	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.ConvergenceCriterion	move_reusable	theorem	public	NumStability.pseudospectrum_in_unit_disc_of_pseudospectralRadiusLt	75
NumStability.pseudospectrum_mem_of_aligned_rankOne_perturbation	NumStability.Analysis.PseudospectralLowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.Perturbation.LowerBounds	move_reusable	theorem	public	NumStability.pseudospectrum_mem_of_aligned_rankOne_perturbation	80
NumStability.quasiSchur_blockMap_eq_left_or_right_of_adjacent_same_block	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_blockMap_eq_left_or_right_of_adjacent_same_block	960
NumStability.quasiSchur_blockMap_strict_after_adjacent_same_block	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_blockMap_strict_after_adjacent_same_block	919
NumStability.quasiSchur_blockMap_strict_after_singleton_successor	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_blockMap_strict_after_singleton_successor	1059
NumStability.quasiSchur_boundary_after_adjacent_same_block	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_boundary_after_adjacent_same_block	11168
NumStability.quasiSchur_boundary_after_singleton_step	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_boundary_after_singleton_step	11155
NumStability.quasiSchur_exists_frontier_schedule	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_exists_frontier_schedule	11351
NumStability.quasiSchur_exists_frontier_schedule_from_boundary	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_exists_frontier_schedule_from_boundary	11196
NumStability.quasiSchur_frontier_step_of_boundary	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_frontier_step_of_boundary	11115
NumStability.quasiSchur_singleton_fiber_of_prev_next_not_same	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_singleton_fiber_of_prev_next_not_same	11061
NumStability.quasiSchur_singleton_successor_not_same_of_singleton_fiber	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_singleton_successor_not_same_of_singleton_fiber	11050
NumStability.quasiSchur_zero_below_of_singleton_successor	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.quasiSchur_zero_below_of_singleton_successor	1089
NumStability.radialScale_unitCircle_eq_circleMap	NumStability.Analysis.MatrixPowersSpijkerPlanar	NumStability.Analysis.LinearOperators.MatrixPowers.Spijker.PlanarAlgebra	move_reusable	theorem	public	NumStability.radialScale_unitCircle_eq_circleMap	224
NumStability.re_inner_le_two_mul_numericalRadiusCLM	NumStability.Analysis.NumericalRadius	NumStability.Analysis.LinearOperators.NumericalRadius.Core.Basic	move_reusable	theorem	public	NumStability.re_inner_le_two_mul_numericalRadiusCLM	126
NumStability.realEntropyKernel	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	definition	public	NumStability.realEntropyKernel	1048
NumStability.realEntropy_firstOrderKernel_nonneg	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realEntropy_firstOrderKernel_nonneg	1527
NumStability.realMatrixToComplex	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	definition	public	NumStability.realMatrixToComplex	2027
NumStability.realMatrixToComplex_apply	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_apply	2034
NumStability.realMatrixToComplex_intertwining_of_real	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_intertwining_of_real	2988
NumStability.realMatrixToComplex_matTranspose	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_matTranspose	2054
NumStability.realMatrixToComplex_mul	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_mul	2038
NumStability.realMatrixToComplex_mulVec_eq_zero_of_real_kernel_trivial	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_mulVec_eq_zero_of_real_kernel_trivial	2999
NumStability.realMatrixToComplex_mulVec_ne_zero_of_real_kernel_trivial	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_mulVec_ne_zero_of_real_kernel_trivial	3027
NumStability.realMatrixToComplex_orthogonal_left_inv	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_orthogonal_left_inv	2062
NumStability.realMatrixToComplex_rectMatMul	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_rectMatMul	2045
NumStability.realMatrixToComplex_sylvesterVecCoeff	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.ComplexSchur.SpectralSolvability	move_reusable	theorem	public	NumStability.realMatrixToComplex_sylvesterVecCoeff	2105
NumStability.realMatrixToComplex_toSquareBlock_sameBlock_reindex	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.realMatrixToComplex_toSquareBlock_sameBlock_reindex	3753
NumStability.realMatrixToComplex_toSquareBlock_singleton_reindex	NumStability.Algorithms.Sylvester.Higham16Spectrum	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.BlockTraversal	move_reusable	theorem	public	NumStability.realMatrixToComplex_toSquareBlock_singleton_reindex	3857
NumStability.realNormalizedLogKernel	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	definition	public	NumStability.realNormalizedLogKernel	3319
NumStability.realNormalizedLogKernel_eq_mul_dslope_log	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realNormalizedLogKernel_eq_mul_dslope_log	3336
NumStability.realNormalizedLogKernel_eq_of_ne_one	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realNormalizedLogKernel_eq_of_ne_one	3332
NumStability.realNormalizedLogKernel_one	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realNormalizedLogKernel_one	3327
NumStability.realNormalizedLogKernel_setIntegral	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realNormalizedLogKernel_setIntegral	3471
NumStability.realRelativeEntropy	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	definition	public	NumStability.realRelativeEntropy	1043
NumStability.realRelativeEntropy_eq_mul_realEntropyKernel_mul_inv	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realRelativeEntropy_eq_mul_realEntropyKernel_mul_inv	1054
NumStability.realRelativeEntropy_jointConvex	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realRelativeEntropy_jointConvex	1230
NumStability.realRelativeEntropy_jointConvex_of_pos_weights	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realRelativeEntropy_jointConvex_of_pos_weights	1180
NumStability.realRelativeEntropy_nonneg	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realRelativeEntropy_nonneg	1070
NumStability.realRelativeEntropy_self	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realRelativeEntropy_self	1065
NumStability.realXLogXDividedDifference	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	definition	public	NumStability.realXLogXDividedDifference	3266
NumStability.realXLogXDividedDifference_eq_log_add_normalized	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realXLogXDividedDifference_eq_log_add_normalized	3298
NumStability.realXLogXDividedDifference_eq_log_add_normalizedKernel	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realXLogXDividedDifference_eq_log_add_normalizedKernel	3368
NumStability.realXLogXDividedDifference_eq_log_add_ratio	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realXLogXDividedDifference_eq_log_add_ratio	3281
NumStability.realXLogXDividedDifference_self	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.realXLogXDividedDifference_self	3276
NumStability.real_abs_sub_one_le_max_one_of_pos_le	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_abs_sub_one_le_max_one_of_pos_le	4224
NumStability.real_exp_le_one_add_self_add_sq_div_two_of_nonpos	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_le_one_add_self_add_sq_div_two_of_nonpos	164
NumStability.real_exp_mul_le_quadratic_of_nonneg_of_le_one	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_mul_le_quadratic_of_nonneg_of_le_one	234
NumStability.real_exp_mul_le_quadratic_of_nonneg_of_nonneg_of_le_one	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_mul_le_quadratic_of_nonneg_of_nonneg_of_le_one	189
NumStability.real_exp_mul_le_quadratic_scaled_of_nonneg_of_pos_of_le	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_mul_le_quadratic_scaled_of_nonneg_of_pos_of_le	254
NumStability.real_exp_quadratic_remainder_monotone	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_quadratic_remainder_monotone	115
NumStability.real_exp_sub_self_sub_one_nonneg	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_sub_self_sub_one_nonneg	146
NumStability.real_exp_tail_two_hasSum	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_exp_tail_two_hasSum	175
NumStability.real_normalizedLogKernel_offdiag_intervalIntegral	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_normalizedLogKernel_offdiag_intervalIntegral	3393
NumStability.real_schur_triangulation_of_splits	NumStability.Analysis.RealSchurTriangulation	NumStability.Analysis.LinearOperators.Schur.Real.Triangularization.SplitCharpoly	move_reusable	theorem	public	NumStability.real_schur_triangulation_of_splits	295
NumStability.real_sq_div_two_le_exp_sub_self_sub_one_of_nonneg	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_sq_div_two_le_exp_sub_self_sub_one_of_nonneg	153
NumStability.real_unit_interval_fractional_kernel_abs_le_max_of_le	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_unit_interval_fractional_kernel_abs_le_max_of_le	4185
NumStability.real_unit_interval_fractional_kernel_spectrum_norm_le_max	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_unit_interval_fractional_kernel_spectrum_norm_le_max	4253
NumStability.real_unit_interval_xlog_integrand_eq_affine_add_shifted_inv	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_unit_interval_xlog_integrand_eq_affine_add_shifted_inv	3555
NumStability.real_unit_interval_xlog_kernel_abs_le_max_sq_of_le	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_unit_interval_xlog_kernel_abs_le_max_sq_of_le	4236
NumStability.real_unit_interval_xlog_kernel_integrand_eq_affine_add_shifted_inv	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_unit_interval_xlog_kernel_integrand_eq_affine_add_shifted_inv	3690
NumStability.real_unit_interval_xlog_kernel_spectrum_norm_le_max_sq	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_unit_interval_xlog_kernel_spectrum_norm_le_max_sq	4275
NumStability.real_xlog_eq_sub_one_mul_normalizedKernel_setIntegral	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_xlog_eq_sub_one_mul_normalizedKernel_setIntegral	3519
NumStability.real_xlog_eq_sub_one_mul_realNormalizedLogKernel	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_xlog_eq_sub_one_mul_realNormalizedLogKernel	3504
NumStability.real_xlog_eq_unit_interval_xlog_kernel_integral	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.real_xlog_eq_unit_interval_xlog_kernel_integral	3535
NumStability.resolventPseudospectralRadius	NumStability.Analysis.PseudospectralPowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.PowerBounds.Contour	move_reusable	definition	public	NumStability.resolventPseudospectralRadius	135
NumStability.resolventPseudospectralRadius_isGreatest	NumStability.Analysis.PseudospectralPowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.PowerBounds.Contour	move_reusable	theorem	public	NumStability.resolventPseudospectralRadius_isGreatest	139
NumStability.resolventPseudospectralRadius_nonneg	NumStability.Analysis.PseudospectralPowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.PowerBounds.Contour	move_reusable	theorem	public	NumStability.resolventPseudospectralRadius_nonneg	40
NumStability.resolventPseudospectrum	NumStability.Analysis.PseudospectralPowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.PowerBounds.Contour	move_reusable	definition	public	NumStability.resolventPseudospectrum	24
NumStability.resolventPseudospectrumModulusSet	NumStability.Analysis.PseudospectralPowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.PowerBounds.Contour	move_reusable	definition	public	NumStability.resolventPseudospectrumModulusSet	30
NumStability.resolventPseudospectrumModulusSet_eq_image	NumStability.Analysis.PseudospectralPowerBound	NumStability.Analysis.LinearOperators.Pseudospectra.PowerBounds.Contour	move_reusable	theorem	public	NumStability.resolventPseudospectrumModulusSet_eq_image	125
NumStability.resolvent_analyticAt	NumStability.Analysis.ResolventFunctionalCalculus	NumStability.Analysis.FunctionalCalculus.Resolvent.Analyticity	move_reusable	theorem	public	NumStability.resolvent_analyticAt	125
NumStability.resolvent_continuousOn	NumStability.Analysis.ResolventFunctionalCalculus	NumStability.Analysis.FunctionalCalculus.Resolvent.Analyticity	move_reusable	theorem	public	NumStability.resolvent_continuousOn	118
NumStability.resolvent_differentiableAt	NumStability.Analysis.ResolventFunctionalCalculus	NumStability.Analysis.FunctionalCalculus.Resolvent.Analyticity	move_reusable	theorem	public	NumStability.resolvent_differentiableAt	101
NumStability.resolvent_differentiableOn	NumStability.Analysis.ResolventFunctionalCalculus	NumStability.Analysis.FunctionalCalculus.Resolvent.Analyticity	move_reusable	theorem	public	NumStability.resolvent_differentiableOn	107
NumStability.resolvent_factor	NumStability.Analysis.PseudospectralResolvent	NumStability.Analysis.LinearOperators.Pseudospectra.Resolvent.LowerBounds	move_reusable	theorem	public	NumStability.resolvent_factor	61
NumStability.resolvent_hasDerivAt	NumStability.Analysis.ResolventFunctionalCalculus	NumStability.Analysis.FunctionalCalculus.Resolvent.Analyticity	move_reusable	theorem	public	NumStability.resolvent_hasDerivAt	88
NumStability.resolvent_hasSum_neumann	NumStability.Analysis.DunfordResidue	NumStability.Analysis.FunctionalCalculus.Resolvent.DunfordResidue	move_reusable	theorem	public	NumStability.resolvent_hasSum_neumann	69
NumStability.resolvent_ne_zero_of_mem_resolventSet	NumStability.Analysis.MatrixPowersBaiDemmelGu	NumStability.Analysis.LinearOperators.MatrixPowers.BaiDemmelGu.StabilityRadius	move_reusable	theorem	public	NumStability.resolvent_ne_zero_of_mem_resolventSet	58
NumStability.resolvent_positive_iff_opContraction	NumStability.Analysis.BergerResolvent	NumStability.Analysis.LinearOperators.NumericalRadius.Berger.PowerTwo	move_reusable	theorem	public	NumStability.resolvent_positive_iff_opContraction	426
NumStability.restrict_maxGenEigenspace_eq_scalar_add_nilpotent	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	theorem	public	NumStability.restrict_maxGenEigenspace_eq_scalar_add_nilpotent	195
NumStability.ringEquiv_map_ringInverse	NumStability.Analysis.MatrixPowersSpijkerRational	NumStability.Analysis.LinearOperators.MatrixPowers.Spijker.Rational	move_reusable	theorem	public	NumStability.ringEquiv_map_ringInverse	37
NumStability.roundedBartelsStewartResidualCoeff	NumStability.Algorithms.Sylvester.Higham16RoundedExecutor	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.Executor	move_reusable	definition	public	NumStability.roundedBartelsStewartResidualCoeff	421
NumStability.roundedRealSchurBartelsStewartResidualCoeff	NumStability.Algorithms.Sylvester.Higham16RoundedExecutor	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.Executor	move_reusable	definition	public	NumStability.roundedRealSchurBartelsStewartResidualCoeff	730
NumStability.roundedSylvesterResidual_absorb	NumStability.Algorithms.Sylvester.Higham16RoundedExecutor	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.Executor	move_reusable	theorem	public	NumStability.roundedSylvesterResidual_absorb	41
NumStability.roundedSylvesterResidual_computedScale_of_prebound	NumStability.Algorithms.Sylvester.Higham16RoundedExecutor	NumStability.Algorithms.MatrixEquations.Sylvester.Solvers.QuasiTriangularBartelsStewart.Executor	move_reusable	theorem	public	NumStability.roundedSylvesterResidual_computedScale_of_prebound	79
NumStability.schurFactor_normal_of_normal	NumStability.Analysis.MatrixPowersHenriciNormal	NumStability.Analysis.LinearOperators.MatrixPowers.Henrici.NormalMatrices	move_reusable	theorem	public	NumStability.schurFactor_normal_of_normal	28
NumStability.schurNormalImpliesStrictUpperZero_holds	NumStability.Analysis.MatrixPowersHenriciNormal	NumStability.Analysis.MatrixPowersHenriciNormal	retain_historical	theorem	public	NumStability.schurNormalImpliesStrictUpperZero_holds	52
NumStability.selfComm	NumStability.Analysis.HenriciExtremal	NumStability.Analysis.LinearOperators.MatrixPowers.Henrici.Extremal	move_reusable	definition	public	NumStability.selfComm	98
