format	1
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderApply_normalized_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.fl_householderApply	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderApply_normalized_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.fl_householderApply_matrix_unroll	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderApply_normalized_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.householderApplyDeltaMatrix	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderApply_normalized_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.householderApplyRoundedMatrix	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderApply_raw_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.fl_householderApply	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderConstructApply_raw_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.fl_householderApply	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderConstructApply_rowGrowth_entrywise_error	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.perStep_entrywise_le_gamma_rowGrowth	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_householderConstructApply_rowGrowth_entrywise_error	NumStability.Algorithms.QR.HouseholderApply	NumStability.fl_householderApply	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_pivotedStoredQR_actual_rowwise_backward_error	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.fl_pivotedStoredQR_actual_rowwise_backward_error	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc_orthogonal	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
