format	1
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.isLeastSquaresMinimizer_of_qr	-	NumStability.Source.Higham.Chapter20.Section02.Algorithms
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.mk	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.rec	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.recOn	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.rectLSNormalEquations	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.seminormal_equations	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.transpose_solve	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20SeminormalEquationsSolve.triangular_solve	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20AugmentedRefinementBottomResidual	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20AugmentedRefinementTopResidual	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20DirectLSRefinementResidual	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20DirectLSRefinementUpdate	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20_directLSRefinement_objective_translation	-	NumStability.Analysis.Perturbation.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20_directLSRefinement_residual_translation	-	NumStability.Analysis.Perturbation.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20_directLSRefinement_update_isLeastSquaresMinimizer	-	NumStability.Analysis.Perturbation.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.higham20_qrFactorization_rectLSGram_eq_seminormalGram	-	NumStability.Source.Higham.Chapter20.Section02.Algorithms
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeAbsInverseBlock	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeAbsInverseBlock_mulVec	-	NumStability.Source.Higham.Chapter20.Theorem02.AlternativeBound
exact	NumStability.Algorithms.LeastSquares.Higham20AlternativeBound	NumStability.higham20AlternativeAbsInverseBlock_nonneg	-	NumStability.Algorithms.LinearSystems.LeastSquares.Basic
