format	1
NumStability.HighamProblem61RankOneTableQuotientWitnesses.frobenius_over_entrywiseMax	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.frobenius_over_entrywiseSum	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.frobenius_over_infty	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.frobenius_over_one	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.frobenius_over_two	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.infty_over_entrywiseMax	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.infty_over_entrywiseSum	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.infty_over_frobenius	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.infty_over_one	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.infty_over_two	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.mk	NumStability.Source.Higham.Chapter06.Problem01	constructor	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.mk._flat_ctor	NumStability.Source.Higham.Chapter06.Problem01	definition	internal
NumStability.HighamProblem61RankOneTableQuotientWitnesses.one_over_entrywiseMax	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.one_over_entrywiseSum	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.one_over_frobenius	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.one_over_infty	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.one_over_two	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.rec	NumStability.Source.Higham.Chapter06.Problem01	recursor	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.recOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.two_over_entrywiseMax	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.two_over_entrywiseSum	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.two_over_frobenius	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.two_over_infty	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.two_over_one	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.IsAbsoluteComplexVectorNorm	NumStability.Analysis.VectorNorms.Basic	definition	public
NumStability.IsComplexHadamardMatrix	NumStability.Analysis.MatrixNorms.Hadamard	definition	public
NumStability.IsComplexHadamardMatrix.column_l2Norm	NumStability.Analysis.MatrixNorms.Hadamard	theorem	public
NumStability.IsComplexHadamardMatrix.complexMatrixEntrywiseSumNorm_eq	NumStability.Analysis.MatrixNorms.Hadamard	theorem	public
NumStability.IsComplexHadamardMatrix.complexMatrixOp2_eq_sqrt	NumStability.Analysis.MatrixNorms.Hadamard	theorem	public
NumStability.IsComplexHadamardMatrix.complexMatrixOp2_le_sqrt	NumStability.Analysis.MatrixNorms.Hadamard	theorem	public
