format	1
edge	NumStability.Source.Higham.Chapter20.Theorem07.QdR	NumStability.Algorithms.LinearSystems.LeastSquares.RankGeometry	19	12
edge	NumStability.Source.Higham.Chapter20.Theorem07.QdR	NumStability.Algorithms.LinearSystems.LeastSquares.TraceKernel	0	6
edge	NumStability.Source.Higham.Chapter20.Theorem07.QdR	NumStability.Analysis.Perturbation.LeastSquares.Contract	0	2
edge	NumStability.Source.Higham.Chapter20.Theorem07.QdR	NumStability.Source.Higham.Chapter20.Theorem07	67	71
edge	NumStability.Source.Higham.Chapter20.Theorem07.RowPolicy	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	0	1
edge	NumStability.Source.Higham.Chapter20.Theorem07.RowPolicy	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	10	26
edge	NumStability.Source.Higham.Chapter20.Theorem07.RowPolicy	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting	0	44
edge	NumStability.Source.Higham.Chapter20.Theorem07.RowPolicy	NumStability.Analysis.Perturbation.LeastSquares.Basic	0	1
edge	NumStability.Source.Higham.Chapter20.Theorem07.RowPolicy	NumStability.Source.Higham.Chapter20.Theorem07	0	3
edge	NumStability.Source.Higham.Chapter20.Theorem07.RowPolicy	NumStability.Source.Higham.Chapter20.Theorem07.Elimination	0	8
edge	NumStability.Source.Higham.Chapter20.Theorem07.Runtime	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	1
edge	NumStability.Source.Higham.Chapter20.Theorem07.Runtime	NumStability.Algorithms.LinearSystems.LeastSquares.RankGeometry	2	5
edge	NumStability.Source.Higham.Chapter20.Theorem07.Runtime	NumStability.Algorithms.LinearSystems.LeastSquares.TraceKernel	0	1
edge	NumStability.Source.Higham.Chapter20.Theorem07.Runtime	NumStability.Analysis.Perturbation.LeastSquares.Basic	0	1
edge	NumStability.Source.Higham.Chapter20.Theorem07.Runtime	NumStability.Source.Higham.Chapter20.Theorem07	14	37
edge	NumStability.Source.Higham.Chapter20.Theorem07.Runtime	NumStability.Source.Higham.Chapter20.Theorem07.Contract	1	2
edge	NumStability.Source.Higham.Chapter20.Theorem07.SourceTrace	NumStability.Algorithms.LinearSystems.LeastSquares.TraceKernel	1	12
edge	NumStability.Source.Higham.Chapter20.Theorem07.SourceTrace	NumStability.Source.Higham.Chapter20.Theorem07	7	41
edge	NumStability.Source.Higham.Chapter20.Theorem08	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	9	13
edge	NumStability.Source.Higham.Chapter20.Theorem08	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	74	105
edge	NumStability.Source.Higham.Chapter20.Theorem08	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.GQR	5	20
edge	NumStability.Source.Higham.Chapter20.Theorem08	NumStability.Analysis.Perturbation.LeastSquares.Equality.KKTInverse	8	21
edge	NumStability.Source.Higham.Chapter20.Theorem08	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	17	88
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	68	72
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	467	455
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.GQR	75	131
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Algorithms.LinearSystems.LeastSquares.NormalEquations	12	13
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	85	155
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Analysis.Perturbation.LeastSquares.Wedin	2	2
edge	NumStability.Source.Higham.Chapter20.Theorem08.LSE	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	0	2
edge	NumStability.Source.Higham.Chapter20.Theorem10	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	0	4
edge	NumStability.Source.Higham.Chapter20.Theorem10	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	38	58
edge	NumStability.Source.Higham.Chapter20.Theorem10	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.GQR	0	22
edge	NumStability.Source.Higham.Chapter20.Theorem10	NumStability.Analysis.Perturbation.LeastSquares.Equality.MixedStability	8	29
edge	NumStability.Source.Higham.Chapter20.Theorem10	NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	1	15
edge	NumStability.Source.Higham.Chapter20.Theorem10	NumStability.Source.Higham.Chapter20.Theorem03	5	15
