format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.rankOne_outerProduct2x2_det_zero	NumStability.Algorithms.OuterProduct	NumStability.Algorithms.OuterProduct	canonical_in_place	theorem	public	-	-
NumStability.real_abs_exp_sub_exp_le_abs_sub_mul_exp_add_exp	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.real_bennett_budget_of_quadratic_denominator_two_add	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_bennett_budget_of_quadratic_denominator_two_add_two_thirds	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_bennett_transform_lower_bound_two_add	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_bennett_transform_lower_bound_two_add_two_thirds	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_bernstein_exact_radius_le_of_log_le	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_bernstein_tail_le_half_delta_of_quadratic_budget	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_exp_half_sub_sq_le_lam_sq_quarter_pair_pos	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.real_exp_half_sub_sq_le_quarter_mul_sq_mul_exp_of_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.real_exp_half_sub_sq_le_two_mul_half_diff_sq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.real_exp_neg_log_two_mul_div_mul_self_add	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_exp_sub_one_le_mul_exp	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.real_exp_sub_one_lt_101_mul_of_pos_of_lt_cent	NumStability.Analysis.RoundingProductBounds	NumStability.Analysis.Error.RoundingProducts.Core	move_candidate	theorem	public	NumStability.real_exp_sub_one_lt_101_mul_of_pos_of_lt_cent	127
NumStability.real_exp_sub_one_lt_106_mul_of_pos_of_lt_tenth	NumStability.Analysis.RoundingProductBounds	NumStability.Analysis.Error.RoundingProducts.Core	move_candidate	theorem	public	NumStability.real_exp_sub_one_lt_106_mul_of_pos_of_lt_tenth	318
NumStability.real_exp_sub_one_lt_div_one_sub_half_of_pos_of_lt_two	NumStability.Analysis.RoundingProductBounds	NumStability.Analysis.Error.RoundingProducts.Core	move_candidate	theorem	public	NumStability.real_exp_sub_one_lt_div_one_sub_half_of_pos_of_lt_two	154
NumStability.real_matrix_spectrum_mul_comm_iff	NumStability.Analysis.MatrixSpectral	NumStability.Analysis.MatrixSpectral	canonical_in_place	theorem	public	-	-
NumStability.real_mul_exp_neg_mul_sqrt_eight_log_div_sq_div_eight_eq	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_sqrt_eight_log_div_pos_of_pos_lt	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.real_toLin_spectrum_mul_comm_iff	NumStability.Analysis.MatrixSpectral	NumStability.Analysis.MatrixSpectral	canonical_in_place	theorem	public	-	-
NumStability.recursiveSumCorrectionExactPrefixes_abs_sum_le_five_ninth	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	retain_historical	theorem	public	NumStability.recursiveSumCorrectionExactPrefixes_abs_sum_le_five_ninth	175
NumStability.recursiveSumLocalCorrection	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	NumStability.Algorithms.Summation.Compensated.Neumaier.ExactResidual	move_candidate	definition	public	NumStability.recursiveSumLocalCorrection	26
NumStability.recursiveSumLocalCorrection_add_rounded	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	NumStability.Algorithms.Summation.Compensated.Neumaier.ExactResidual	move_candidate	theorem	public	NumStability.recursiveSumLocalCorrection_add_rounded	41
NumStability.recursiveSumLocalCorrections_runningErrorBudget	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	retain_historical	theorem	public	NumStability.recursiveSumLocalCorrections_runningErrorBudget	407
NumStability.recursiveSumPrefixCorrection	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	NumStability.Algorithms.Summation.Compensated.Neumaier.ExactResidual	move_candidate	definition	public	NumStability.recursiveSumPrefixCorrection	34
NumStability.recursiveSumPrefixCorrections_abs_le_forward	NumStability.Algorithms.NeumaierCompensatedFiniteFormat	NumStability.Algorithms.Summation.Compensated.Neumaier.ExactResidual	move_candidate	theorem	public	NumStability.recursiveSumPrefixCorrections_abs_le_forward	103
NumStability.refinement_backward_error_sigma	NumStability.Algorithms.IterativeRefinement	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	move_candidate	theorem	public	NumStability.refinement_backward_error_sigma	720
NumStability.refinement_d_hat_abs_le	NumStability.Algorithms.IterativeRefinement	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	move_candidate	theorem	public	NumStability.refinement_d_hat_abs_le	502
NumStability.refinement_forward_error_bound	NumStability.Algorithms.IterativeRefinement	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	move_candidate	theorem	public	NumStability.refinement_forward_error_bound	577
NumStability.refinement_residual_in_terms_of_x1	NumStability.Algorithms.IterativeRefinement	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	move_candidate	theorem	public	NumStability.refinement_residual_in_terms_of_x1	516
NumStability.refinement_two_gamma_bound	NumStability.Algorithms.IterativeRefinement	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	move_candidate	theorem	public	NumStability.refinement_two_gamma_bound	775
NumStability.relBackwardErrorBounded2	NumStability.Analysis.Stability	NumStability.Analysis.Stability	canonical_in_place	definition	public	-	-
NumStability.relError	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarDefinitions	move_candidate	definition	public	NumStability.relError	30
NumStability.relErrorComputedDenom	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	definition	public	NumStability.relErrorComputedDenom	399
NumStability.relErrorComputedDenom_eq_relError_swap	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	theorem	public	NumStability.relErrorComputedDenom_eq_relError_swap	404
NumStability.relErrorComputedDenom_lower_bound_from_relError	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	theorem	public	NumStability.relErrorComputedDenom_lower_bound_from_relError	411
NumStability.relErrorComputedDenom_upper_bound_from_relError	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	theorem	public	NumStability.relErrorComputedDenom_upper_bound_from_relError	433
NumStability.relErrorDefined	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarDefinitions	move_candidate	definition	public	NumStability.relErrorDefined	36
NumStability.relError_eq_abs_of_signedRelErrorWitness	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarWitnesses	move_candidate	theorem	public	NumStability.relError_eq_abs_of_signedRelErrorWitness	534
NumStability.relError_le_compRelError	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.Componentwise	move_candidate	theorem	public	NumStability.relError_le_compRelError	665
NumStability.relError_lower_bound_from_computedDenom	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	theorem	public	NumStability.relError_lower_bound_from_computedDenom	464
NumStability.relError_nonneg	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	theorem	public	NumStability.relError_nonneg	393
NumStability.relError_smul	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarWitnesses	move_candidate	theorem	public	NumStability.relError_smul	522
NumStability.relError_subtract_perturbed_le_eps_amp	NumStability.Analysis.Error	NumStability.Source.Higham.Chapter01.Section07.Cancellation.Basic	move_candidate	theorem	public	NumStability.relError_subtract_perturbed_le_eps_amp	846
NumStability.relError_upper_bound_from_computedDenom	NumStability.Analysis.Error	NumStability.Analysis.Error.Measures.ScalarProperties	move_candidate	theorem	public	NumStability.relError_upper_bound_from_computedDenom	475
NumStability.relPrecision	NumStability.Analysis.RelativePrecision	NumStability.Analysis.RelativePrecision	canonical_in_place	definition	public	-	-
NumStability.relPrecision_refl	NumStability.Analysis.RelativePrecision	NumStability.Analysis.RelativePrecision	canonical_in_place	theorem	public	-	-
NumStability.relPrecision_same_sign_of_nonzero	NumStability.Analysis.RelativePrecision	NumStability.Analysis.RelativePrecision	canonical_in_place	theorem	public	-	-
NumStability.relPrecision_symm	NumStability.Analysis.RelativePrecision	NumStability.Analysis.RelativePrecision	canonical_in_place	theorem	public	-	-
NumStability.relPrecision_trans	NumStability.Analysis.RelativePrecision	NumStability.Analysis.RelativePrecision	canonical_in_place	theorem	public	-	-
NumStability.replaceCol2x2	NumStability.Analysis.CramersRule	NumStability.Algorithms.LinearSystems.CramersRule.Core	move_candidate	definition	public	NumStability.replaceCol2x2	88
NumStability.restrict_upperTri_diag_abs_lt_one	NumStability.Analysis.SemiconvergentRealSpectrumComplete	NumStability.Analysis.SemiconvergentRealSpectrumComplete	canonical_in_place	theorem	public	-	-
NumStability.rotationScaling_rowSum_eq	NumStability.Analysis.SemiconvergentExistenceComplete	NumStability.Analysis.SemiconvergentExistenceComplete	canonical_in_place	theorem	public	-	-
NumStability.runningErrorMu	NumStability.Algorithms.DotProduct	NumStability.Algorithms.DotProduct	canonical_in_place	definition	public	-	-
NumStability.runningError_bound_from_local_errors	NumStability.Algorithms.DotProduct	NumStability.Algorithms.DotProduct	canonical_in_place	theorem	public	-	-
NumStability.sampleMean	NumStability.Analysis.SampleVariance	NumStability.Analysis.Statistics.SampleVariance.Core	move_candidate	definition	public	NumStability.sampleMean	34
NumStability.sampleMean_add_scaled	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.sampleMean_add_scaled	3249
NumStability.sampleMean_deviation_sum_eq_zero	NumStability.Analysis.SampleVariance	NumStability.Analysis.Statistics.SampleVariance.Core	move_candidate	theorem	public	NumStability.sampleMean_deviation_sum_eq_zero	131
NumStability.sampleMean_shift	NumStability.Analysis.SampleVariance	NumStability.Analysis.Statistics.SampleVariance.Updating	move_candidate	theorem	public	NumStability.sampleMean_shift	1039
NumStability.sampleVarianceConditionDen	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	definition	public	NumStability.sampleVarianceConditionDen	3221
NumStability.sampleVarianceConditionDen_eq_sum_sq_deviation	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.sampleVarianceConditionDen_eq_sum_sq_deviation	3475
NumStability.sampleVarianceDirectionalCoeff	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	definition	public	NumStability.sampleVarianceDirectionalCoeff	3241
NumStability.sampleVarianceDirectionalCoeff_componentwise_le	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.sampleVarianceDirectionalCoeff_componentwise_le	3384
NumStability.sampleVarianceDirectionalCoeff_normwise_le	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.sampleVarianceDirectionalCoeff_normwise_le	3419
NumStability.sampleVarianceKappaCClosed	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	definition	public	NumStability.sampleVarianceKappaCClosed	3226
NumStability.sampleVarianceKappaCClosed_le_KappaNClosed	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.sampleVarianceKappaCClosed_le_KappaNClosed	3524
NumStability.sampleVarianceKappaNClosed	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	definition	public	NumStability.sampleVarianceKappaNClosed	3231
NumStability.sampleVarianceKappaNClosed_eq_expanded	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	theorem	public	NumStability.sampleVarianceKappaNClosed_eq_expanded	3502
NumStability.sampleVarianceKappaNExpanded	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Problem07.SampleVarianceConditioning.ConditionNumbers	move_candidate	definition	public	NumStability.sampleVarianceKappaNExpanded	3235
NumStability.sampleVarianceOnePass	NumStability.Analysis.SampleVariance	NumStability.Analysis.Statistics.SampleVariance.Core	move_candidate	definition	public	NumStability.sampleVarianceOnePass	74
NumStability.sampleVarianceOnePassAggregates	NumStability.Analysis.SampleVariance	NumStability.Analysis.Statistics.SampleVariance.Core	move_candidate	definition	public	NumStability.sampleVarianceOnePassAggregates	79
NumStability.sampleVarianceOnePassAggregates_cancelled_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_cancelled_example_10000_10001_10002	1968
NumStability.sampleVarianceOnePassAggregates_cancelled_relError_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_cancelled_relError_example_10000_10001_10002	1978
NumStability.sampleVarianceOnePassAggregates_exact_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_exact_example_10000_10001_10002	1961
NumStability.sampleVarianceOnePassAggregates_neg_of_sumSq_lt	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_neg_of_sumSq_lt	1988
NumStability.sampleVarianceOnePassAggregates_negative_absError_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_negative_absError_example_10000_10001_10002	2017
NumStability.sampleVarianceOnePassAggregates_negative_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_negative_example_10000_10001_10002	2004
NumStability.sampleVarianceOnePassAggregates_negative_lt_zero_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_negative_lt_zero_example_10000_10001_10002	2011
NumStability.sampleVarianceOnePassAggregates_negative_relError_example_10000_10001_10002	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	theorem	public	NumStability.sampleVarianceOnePassAggregates_negative_relError_example_10000_10001_10002	2027
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace	3139
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace_eq_neg_sixteen	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace_eq_neg_sixteen	3180
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace_lt_zero	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace_lt_zero	3200
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace_relError	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregateTrace_relError	3206
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_inputs_finiteSystem	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_inputs_finiteSystem	3145
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_meanSquareTerm	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	definition	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_meanSquareTerm	3125
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_numerator	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_numerator	3131
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_numerator_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_numerator_eq	3158
NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_sumSq	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	definition	public	NumStability.sampleVarianceOnePassIeeeSingleNegativeAggregate_sumSq	3117
NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate	2285
NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate_closed	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate_closed	2974
NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate_of_sq2_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate_of_sq2_eq	2965
NumStability.sampleVarianceOnePassIeeeSingleTrace	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingleTrace	2280
NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one	3104
NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one_of_roundingCertificate	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one_of_roundingCertificate	3067
NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one_of_sq2_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one_of_sq2_eq	3094
NumStability.sampleVarianceOnePassIeeeSingleTrace_zero	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleTrace_zero	3088
NumStability.sampleVarianceOnePassIeeeSingleTrace_zero_of_roundingCertificate	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleTrace_zero_of_roundingCertificate	3047
NumStability.sampleVarianceOnePassIeeeSingleTrace_zero_of_sq2_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingleTrace_zero_of_sq2_eq	3080
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm	2269
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_eq	2933
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_exact_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_exact_sourceRoundToEvenEvidence	2722
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_sourceRoundToEvenEvidence_of_sumSquare	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_sourceRoundToEvenEvidence_of_sumSquare	2854
NumStability.sampleVarianceOnePassIeeeSingle_numerator	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_numerator	2274
NumStability.sampleVarianceOnePassIeeeSingle_sourceRoundingEvidenceCertificate	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sourceRoundingEvidenceCertificate	2944
NumStability.sampleVarianceOnePassIeeeSingle_sq0	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sq0	2221
NumStability.sampleVarianceOnePassIeeeSingle_sq0_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sq0_eq	2864
NumStability.sampleVarianceOnePassIeeeSingle_sq1	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sq1	2227
NumStability.sampleVarianceOnePassIeeeSingle_sq1_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sq1_eq	2382
NumStability.sampleVarianceOnePassIeeeSingle_sq1_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sq1_sourceRoundToEvenEvidence	2295
NumStability.sampleVarianceOnePassIeeeSingle_sq2	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sq2	2233
NumStability.sampleVarianceOnePassIeeeSingle_sq2_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sq2_eq	2527
NumStability.sampleVarianceOnePassIeeeSingle_sq2_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sq2_sourceRoundToEvenEvidence	2438
NumStability.sampleVarianceOnePassIeeeSingle_sum	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sum	2257
NumStability.sampleVarianceOnePassIeeeSingle_sum01	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sum01	2251
NumStability.sampleVarianceOnePassIeeeSingle_sum01_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sum01_eq	2877
NumStability.sampleVarianceOnePassIeeeSingle_sumSq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSq	2245
NumStability.sampleVarianceOnePassIeeeSingle_sumSq01	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSq01	2239
NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq	3023
NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq_of_sq1_sq2	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq_of_sq1_sq2	2996
NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq_of_sq2	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq_of_sq2	3015
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSquare	2263
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_eq	2922
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_exact_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_exact_sourceRoundToEvenEvidence	2593
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_sourceRoundToEvenEvidence	2908
NumStability.sampleVarianceOnePassIeeeSingle_sum_eq	NumStability.Analysis.SampleVariance	NumStability.Analysis.SampleVariance	retain_historical	theorem	public	NumStability.sampleVarianceOnePassIeeeSingle_sum_eq	2892
NumStability.sampleVarianceOnePassIeeeSingle_x0	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_x0	2209
NumStability.sampleVarianceOnePassIeeeSingle_x1	NumStability.Analysis.SampleVariance	NumStability.Source.Higham.Chapter01.Section09.SampleVariance.Examples	move_candidate	definition	public	NumStability.sampleVarianceOnePassIeeeSingle_x1	2213
