format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.sylvester_exact_residual_vec_abs_le_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_exact_residual_vec_abs_le_computed_residual_budget	667
NumStability.sylvester_first_order_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredSylvester	move_reusable	theorem	public	NumStability.sylvester_first_order_bound_of_pos_le_sylvesterSepInf	395
NumStability.sylvester_first_order_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredSylvester	move_reusable	theorem	public	NumStability.sylvester_first_order_bound_of_sepLowerBound	372
NumStability.sylvester_first_order_rhs_frobNorm_le	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredSylvester	move_reusable	theorem	public	NumStability.sylvester_first_order_rhs_frobNorm_le	157
NumStability.sylvester_perturbation_bound	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Basic	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound	303
NumStability.sylvester_perturbation_bound_diagonal_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.SeparationBounds	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound_diagonal_of_entrywise_abs_ge	7476
NumStability.sylvester_perturbation_bound_diagonal_of_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.SeparationBounds	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound_diagonal_of_entrywise_abs_ge_total	7532
NumStability.sylvester_perturbation_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.SeparationBounds	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound_of_pos_le_sylvesterSepInf	7376
NumStability.sylvester_perturbation_bound_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.SeparationBounds	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound_of_pos_le_sylvesterSepInf_total	7427
NumStability.sylvester_perturbation_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.SeparationBounds	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound_of_sepLowerBound	7261
NumStability.sylvester_perturbation_bound_of_sepLowerBound_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.SeparationBounds	move_reusable	theorem	public	NumStability.sylvester_perturbation_bound_of_sepLowerBound_total	7307
NumStability.sylvester_perturbation_equation	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Basic	move_reusable	theorem	public	NumStability.sylvester_perturbation_equation	26
NumStability.sylvester_perturbation_equation_vec	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Vectorization	move_reusable	theorem	public	NumStability.sylvester_perturbation_equation_vec	257
NumStability.sylvester_perturbation_first_order	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Basic	move_reusable	theorem	public	NumStability.sylvester_perturbation_first_order	48
NumStability.sylvester_perturbation_first_order_vec	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Vectorization	move_reusable	theorem	public	NumStability.sylvester_perturbation_first_order_vec	277
NumStability.sylvester_practical_abs_error_bound_of_componentwise_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_componentwise_budget	483
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget	865
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget_mono	1100
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget_mono_scalar	1127
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_budget_scalar	887
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate	805
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate_mono	1016
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate_mono_scalar	1055
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_certificate_scalar	831
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model	911
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model_mono	1156
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model_mono_scalar	1186
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_error_model_scalar	935
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_frobenius_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_frobenius_error_model	962
NumStability.sylvester_practical_abs_error_bound_of_computed_residual_frobenius_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_computed_residual_frobenius_error_model_scalar	989
NumStability.sylvester_practical_abs_error_bound_of_inverse_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_inverse_residual_budget	524
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono	6632
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono_scalar	6659
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate	6368
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono	6410
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono_scalar	6435
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_scalar	6388
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono	6804
NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono_scalar	6832
NumStability.sylvester_practical_abs_error_bound_of_schur_transform_residual_bound	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_schur_transform_residual_bound	4291
NumStability.sylvester_practical_abs_error_bound_of_schur_transform_residual_bound_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_schur_transform_residual_bound_scalar	4324
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_budget_mono	6104
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_budget_mono_scalar	6129
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate	5853
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate_mono	5894
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate_mono_scalar	5917
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_certificate_scalar	5873
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_error_model_mono	6268
NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_sepLowerBound_computed_residual_error_model_mono_scalar	6294
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono	2156
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono_scalar	2180
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate	2045
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono	2096
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono_scalar	2126
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_rect	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_rect	1939
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_scalar	2070
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono	2207
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono_scalar	2235
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model	2633
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono	2681
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_mono_scalar	2710
NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_abs_error_bound_of_vecCoeff_det_ne_zero_computed_residual_frobenius_error_model_scalar	2657
NumStability.sylvester_practical_error_bound_of_componentwise_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_componentwise_budget	505
NumStability.sylvester_practical_error_bound_of_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_budget	753
NumStability.sylvester_practical_error_bound_of_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_budget_mono	1376
NumStability.sylvester_practical_error_bound_of_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_budget_mono_scalar	1432
NumStability.sylvester_practical_error_bound_of_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_budget_scalar	1405
NumStability.sylvester_practical_error_bound_of_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_certificate	784
NumStability.sylvester_practical_error_bound_of_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_certificate_mono	1250
NumStability.sylvester_practical_error_bound_of_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_certificate_mono_scalar	1330
NumStability.sylvester_practical_error_bound_of_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_certificate_scalar	1294
NumStability.sylvester_practical_error_bound_of_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_error_model	1463
NumStability.sylvester_practical_error_bound_of_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_error_model_mono	1491
NumStability.sylvester_practical_error_bound_of_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_error_model_mono_scalar	1553
NumStability.sylvester_practical_error_bound_of_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_error_model_scalar	1523
NumStability.sylvester_practical_error_bound_of_computed_residual_frobenius_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_computed_residual_frobenius_error_model	1218
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget	3432
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget_mono	3457
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget_mono_scalar	3511
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_budget_scalar	3486
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate	3296
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate_mono	3326
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate_mono_scalar	3393
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_certificate_scalar	3363
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model	3542
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model_mono	3573
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model_mono_scalar	3640
NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_diagonal_computed_residual_error_model_scalar	3610
NumStability.sylvester_practical_error_bound_of_inverse_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.PracticalErrorBounds	move_reusable	theorem	public	NumStability.sylvester_practical_error_bound_of_inverse_residual_budget	577
NumStability.sylvester_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget	6520
NumStability.sylvester_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.Sylvester.Higham16	retain_historical	theorem	public	NumStability.sylvester_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono	6544
